hora,cod,contexto,turma
8/07/2022 13:00,3,Curso: 16462.1 Mecânica - 2022/1,1
8/07/2022 13:00,3,Questionário: Questionário de recuperação do 1º bloco da disciplina,1
8/07/2022 12:57,3,Questionário: Questionário de recuperação do 1º bloco da disciplina,1
8/07/2022 12:57,3,Questionário: Questionário de recuperação do 1º bloco da disciplina,1
8/07/2022 12:57,3,Curso: 16462.1 Mecânica - 2022/1,1
8/07/2022 12:34,3,Questionário: Questionário de recuperação do 4º bloco da disciplina,1
8/07/2022 12:34,3,Questionário: Questionário de recuperação do 4º bloco da disciplina,1
8/07/2022 12:33,3,Curso: 16462.1 Mecânica - 2022/1,1
8/07/2022 12:32,19,Questionário: Questionário de recuperação do 2º bloco da disciplina,1
8/07/2022 12:32,19,Questionário: Questionário de recuperação do 2º bloco da disciplina,1
8/07/2022 12:32,19,Curso: 16462.1 Mecânica - 2022/1,1
8/07/2022 12:32,19,Questionário: Questionário de recuperação do 3º bloco da disciplina,1
8/07/2022 12:32,19,Questionário: Questionário de recuperação do 3º bloco da disciplina,1
8/07/2022 12:32,19,Questionário: Questionário de recuperação do 3º bloco da disciplina,1
8/07/2022 12:32,19,Curso: 16462.1 Mecânica - 2022/1,1
8/07/2022 11:27,28,Questionário: Questionário de recuperação do 2º bloco da disciplina,1
8/07/2022 11:12,28,Arquivo: AG01 - Soluções,1
8/07/2022 11:12,28,Curso: 16462.1 Mecânica - 2022/1,1
8/07/2022 10:06,28,Arquivo: qs - Bloco 02 Questionário 04 - Soluções,1
8/07/2022 10:06,28,Arquivo: qs - Bloco 02 Questionário 03 - Soluções,1
8/07/2022 10:06,28,Arquivo: qs - Bloco 02 Questionário 02 - Soluções,1
8/07/2022 10:06,28,Arquivo: qs - Bloco 02 Questionário 01 - Soluções,1
8/07/2022 10:05,28,Questionário: Questionário de recuperação do 2º bloco da disciplina,1
8/07/2022 10:05,28,Questionário: Questionário de recuperação do 2º bloco da disciplina,1
8/07/2022 10:05,28,Curso: 16462.1 Mecânica - 2022/1,1
8/07/2022 10:05,28,Questionário: Questionário de recuperação do 3º bloco da disciplina,1
8/07/2022 10:03,28,Questionário: Questionário de recuperação do 3º bloco da disciplina,1
8/07/2022 10:03,28,Questionário: Questionário de recuperação do 3º bloco da disciplina,1
8/07/2022 10:03,28,Curso: 16462.1 Mecânica - 2022/1,1
8/07/2022 09:43,0,Questionário: Questionário de recuperação do 4º bloco da disciplina,1
8/07/2022 09:43,0,Questionário: Questionário de recuperação do 4º bloco da disciplina,1
8/07/2022 09:42,0,Curso: 16462.1 Mecânica - 2022/1,1
8/07/2022 09:12,28,Questionário: Questionário de recuperação do 2º bloco da disciplina,1
8/07/2022 09:12,28,Questionário: Questionário de recuperação do 2º bloco da disciplina,1
8/07/2022 09:12,28,Questionário: Questionário de recuperação do 2º bloco da disciplina,1
7/07/2022 22:56,0,Questionário: Questionário de recuperação do 3º bloco da disciplina,1
7/07/2022 22:56,0,Questionário: Questionário de recuperação do 3º bloco da disciplina,1
7/07/2022 22:56,0,Curso: 16462.1 Mecânica - 2022/1,1
7/07/2022 22:54,0,Questionário: Questionário de recuperação do 1º bloco da disciplina,1
7/07/2022 22:54,0,Questionário: Questionário de recuperação do 1º bloco da disciplina,1
7/07/2022 22:53,0,Curso: 16462.1 Mecânica - 2022/1,1
7/07/2022 22:51,21,URL: pq - Planilha de pontuação dos questionários,1
7/07/2022 22:51,21,Curso: 16462.1 Mecânica - 2022/1,1
7/07/2022 22:51,0,Questionário: Questionário de recuperação do 1º bloco da disciplina,1
7/07/2022 22:51,0,Questionário: Questionário de recuperação do 1º bloco da disciplina,1
7/07/2022 22:51,0,Curso: 16462.1 Mecânica - 2022/1,1
7/07/2022 22:50,0,Questionário: Questionário de recuperação do 2º bloco da disciplina,1
7/07/2022 22:50,0,Questionário: Questionário de recuperação do 2º bloco da disciplina,1
7/07/2022 22:50,0,Curso: 16462.1 Mecânica - 2022/1,1
7/07/2022 22:46,3,Questionário: Questionário de recuperação do 2º bloco da disciplina,1
7/07/2022 22:46,3,Questionário: Questionário de recuperação do 2º bloco da disciplina,1
7/07/2022 22:45,3,Questionário: Questionário de recuperação do 1º bloco da disciplina,1
7/07/2022 22:45,3,Questionário: Questionário de recuperação do 1º bloco da disciplina,1
7/07/2022 21:52,8,Arquivo: qs - Bloco 01 Questionário 03 - Soluções,1
7/07/2022 21:51,8,Curso: 16462.1 Mecânica - 2022/1,1
7/07/2022 21:51,8,Arquivo: qs - Bloco 01 Questionário 02 - Soluções,1
7/07/2022 21:51,8,Curso: 16462.1 Mecânica - 2022/1,1
7/07/2022 21:45,8,Questionário: Questionário de recuperação do 1º bloco da disciplina,1
7/07/2022 21:42,8,Questionário: Questionário de recuperação do 2º bloco da disciplina,1
7/07/2022 21:42,8,Questionário: Questionário de recuperação do 2º bloco da disciplina,1
7/07/2022 21:42,8,Curso: 16462.1 Mecânica - 2022/1,1
7/07/2022 21:42,8,Questionário: Questionário de recuperação do 4º bloco da disciplina,1
7/07/2022 21:42,8,Curso: 16462.1 Mecânica - 2022/1,1
7/07/2022 21:40,8,Questionário: Questionário de recuperação do 1º bloco da disciplina,1
7/07/2022 21:40,8,Questionário: Questionário de recuperação do 1º bloco da disciplina,1
7/07/2022 21:40,8,Curso: 16462.1 Mecânica - 2022/1,1
7/07/2022 21:40,8,Questionário: Questionário de recuperação do 3º bloco da disciplina,1
7/07/2022 21:40,8,Questionário: Questionário de recuperação do 3º bloco da disciplina,1
7/07/2022 21:32,3,Questionário: Questionário de recuperação do 3º bloco da disciplina,1
7/07/2022 21:32,3,Questionário: Questionário de recuperação do 3º bloco da disciplina,1
7/07/2022 21:27,8,Questionário: Questionário de recuperação do 2º bloco da disciplina,1
7/07/2022 21:25,8,Arquivo: qs - Bloco 01 Questionário 01 - Soluções,1
7/07/2022 21:24,8,Curso: 16462.1 Mecânica - 2022/1,1
7/07/2022 21:20,8,Questionário: Questionário de recuperação do 1º bloco da disciplina,1
7/07/2022 21:20,8,Questionário: Questionário de recuperação do 1º bloco da disciplina,1
7/07/2022 21:20,8,Curso: 16462.1 Mecânica - 2022/1,1
7/07/2022 21:10,8,Questionário: Questionário de recuperação do 3º bloco da disciplina,1
7/07/2022 21:02,8,Questionário: Questionário de recuperação do 2º bloco da disciplina,1
7/07/2022 21:01,8,Questionário: Questionário de recuperação do 2º bloco da disciplina,1
7/07/2022 21:01,8,Curso: 16462.1 Mecânica - 2022/1,1
7/07/2022 21:01,8,Arquivo: qs - Bloco 02 Questionário 04 - Soluções,1
7/07/2022 21:01,8,Curso: 16462.1 Mecânica - 2022/1,1
7/07/2022 20:59,3,Arquivo: ex - Encontro 10 - Anotações de aula,1
7/07/2022 20:54,3,Questionário: qq - Bloco 03 Questionário 04,1
7/07/2022 20:54,3,Questionário: qq - Bloco 03 Questionário 03,1
7/07/2022 20:54,3,Questionário: qq - Bloco 03 Questionário 02,1
7/07/2022 20:53,3,Questionário: qq - Bloco 03 Questionário 01,1
7/07/2022 20:53,3,Arquivo: qs - Bloco 03 Questionário 04 - Soluções,1
7/07/2022 20:53,3,Questionário: qq - Bloco 03 Questionário 04,1
7/07/2022 20:53,3,Arquivo: qs - Bloco 03 Questionário 03 - Soluções,1
7/07/2022 20:53,3,Questionário: qq - Bloco 03 Questionário 03,1
7/07/2022 20:53,3,Arquivo: qs - Bloco 03 Questionário 02 - Soluções,1
7/07/2022 20:53,3,Curso: 16462.1 Mecânica - 2022/1,1
7/07/2022 20:53,3,Arquivo: qs - Bloco 03 Questionário 02 - Soluções,1
7/07/2022 20:53,3,Questionário: qq - Bloco 03 Questionário 02,1
7/07/2022 20:53,3,Arquivo: qs - Bloco 03 Questionário 01 - Soluções,1
7/07/2022 20:53,3,Curso: 16462.1 Mecânica - 2022/1,1
7/07/2022 20:53,3,Arquivo: qs - Bloco 03 Questionário 01 - Soluções,1
7/07/2022 20:53,3,Questionário: qq - Bloco 03 Questionário 01,1
7/07/2022 20:52,3,Questionário: qq - Bloco 04 Questionário 01,1
7/07/2022 20:52,3,Arquivo: qs - Bloco 04 Questionário 03 - Soluções,1
7/07/2022 20:52,3,Questionário: qq - Bloco 04 Questionário 03,1
7/07/2022 20:52,3,Arquivo: qs - Bloco 04 Questionário 02 - Soluções,1
7/07/2022 20:52,3,Questionário: qq - Bloco 04 Questionário 02,1
7/07/2022 20:52,3,Arquivo: qs - Bloco 04 Questionário 01 - Soluções,1
7/07/2022 20:52,3,Questionário: qq - Bloco 04 Questionário 01,1
7/07/2022 20:51,3,Curso: 16462.1 Mecânica - 2022/1,1
7/07/2022 20:51,3,Curso: 16462.1 Mecânica - 2022/1,1
7/07/2022 20:51,3,Curso: 16462.1 Mecânica - 2022/1,1
7/07/2022 20:49,3,Questionário: Questionário de recuperação do 3º bloco da disciplina,1
7/07/2022 20:49,3,Questionário: Questionário de recuperação do 3º bloco da disciplina,1
7/07/2022 20:49,3,Questionário: Questionário de recuperação do 3º bloco da disciplina,1
7/07/2022 20:48,3,Curso: 16462.1 Mecânica - 2022/1,1
7/07/2022 20:48,3,Questionário: Questionário de recuperação do 2º bloco da disciplina,1
7/07/2022 20:48,3,Questionário: Questionário de recuperação do 2º bloco da disciplina,1
7/07/2022 20:48,3,Curso: 16462.1 Mecânica - 2022/1,1
7/07/2022 20:48,3,Questionário: Questionário de recuperação do 2º bloco da disciplina,1
7/07/2022 20:48,8,Arquivo: qs - Bloco 02 Questionário 02 - Soluções,1
7/07/2022 20:46,8,Curso: 16462.1 Mecânica - 2022/1,1
7/07/2022 20:46,8,Questionário: qq - Bloco 03 Questionário 03,1
7/07/2022 20:46,8,Curso: 16462.1 Mecânica - 2022/1,1
7/07/2022 20:40,8,Arquivo: qs - Bloco 02 Questionário 02 - Soluções,1
7/07/2022 20:36,8,Questionário: Questionário de recuperação do 2º bloco da disciplina,1
7/07/2022 20:36,8,Questionário: Questionário de recuperação do 2º bloco da disciplina,1
7/07/2022 20:34,8,Curso: 16462.1 Mecânica - 2022/1,1
7/07/2022 20:34,8,Página: wc - Encontro 05 - Prints do WolframCloud,1
7/07/2022 20:32,8,Curso: 16462.1 Mecânica - 2022/1,1
7/07/2022 20:27,8,Questionário: Questionário de recuperação do 3º bloco da disciplina,1
7/07/2022 20:27,8,Questionário: Questionário de recuperação do 3º bloco da disciplina,1
7/07/2022 20:26,8,Curso: 16462.1 Mecânica - 2022/1,1
7/07/2022 20:23,8,Questionário: Questionário de recuperação do 3º bloco da disciplina,1
7/07/2022 20:23,8,Questionário: Questionário de recuperação do 3º bloco da disciplina,1
7/07/2022 20:23,8,Curso: 16462.1 Mecânica - 2022/1,1
7/07/2022 20:23,8,Questionário: Questionário de recuperação do 4º bloco da disciplina,1
7/07/2022 20:23,8,Curso: 16462.1 Mecânica - 2022/1,1
7/07/2022 20:22,8,Questionário: Questionário de recuperação do 2º bloco da disciplina,1
7/07/2022 20:21,8,Questionário: Questionário de recuperação do 2º bloco da disciplina,1
7/07/2022 20:21,8,Curso: 16462.1 Mecânica - 2022/1,1
7/07/2022 20:19,8,Questionário: Questionário de recuperação do 1º bloco da disciplina,1
7/07/2022 20:19,8,Questionário: Questionário de recuperação do 1º bloco da disciplina,1
7/07/2022 20:18,8,Curso: 16462.1 Mecânica - 2022/1,1
7/07/2022 20:17,8,Curso: 16462.1 Mecânica - 2022/1,1
7/07/2022 20:17,8,Arquivo: qs - Bloco 02 Questionário 04 - Soluções,1
7/07/2022 20:14,8,Curso: 16462.1 Mecânica - 2022/1,1
7/07/2022 20:14,8,Arquivo: qs - Bloco 02 Questionário 03 - Soluções,1
7/07/2022 20:14,8,Curso: 16462.1 Mecânica - 2022/1,1
7/07/2022 20:11,8,Arquivo: qs - Bloco 02 Questionário 02 - Soluções,1
7/07/2022 20:10,8,Questionário: Questionário de recuperação do 2º bloco da disciplina,1
7/07/2022 20:10,8,Questionário: Questionário de recuperação do 2º bloco da disciplina,1
7/07/2022 20:10,8,Curso: 16462.1 Mecânica - 2022/1,1
7/07/2022 20:08,27,URL: pq - Planilha de pontuação dos questionários,1
7/07/2022 20:08,27,URL: pq - Planilha de pontuação dos questionários,1
7/07/2022 20:08,27,Curso: 16462.1 Mecânica - 2022/1,1
7/07/2022 20:08,27,Curso: 16462.1 Mecânica - 2022/1,1
7/07/2022 20:06,8,Curso: 16462.1 Mecânica - 2022/1,1
7/07/2022 20:06,8,Questionário: Questionário de recuperação do 2º bloco da disciplina,1
7/07/2022 20:05,8,Arquivo: qs - Bloco 03 Questionário 02 - Soluções,1
7/07/2022 20:05,8,Curso: 16462.1 Mecânica - 2022/1,1
7/07/2022 20:05,8,Questionário: qq - Bloco 03 Questionário 01,1
7/07/2022 20:05,8,Curso: 16462.1 Mecânica - 2022/1,1
7/07/2022 20:04,8,Arquivo: qs - Bloco 03 Questionário 01 - Soluções,1
7/07/2022 20:03,8,Curso: 16462.1 Mecânica - 2022/1,1
7/07/2022 19:56,3,Questionário: Questionário de recuperação do 2º bloco da disciplina,1
7/07/2022 19:56,3,Questionário: Questionário de recuperação do 2º bloco da disciplina,1
7/07/2022 19:56,3,Questionário: Questionário de recuperação do 3º bloco da disciplina,1
7/07/2022 19:56,3,Curso: 16462.1 Mecânica - 2022/1,1
7/07/2022 19:50,8,Questionário: Questionário de recuperação do 3º bloco da disciplina,1
7/07/2022 19:50,8,Questionário: Questionário de recuperação do 3º bloco da disciplina,1
7/07/2022 19:50,8,Curso: 16462.1 Mecânica - 2022/1,1
7/07/2022 19:49,8,Questionário: Questionário de recuperação do 1º bloco da disciplina,1
7/07/2022 19:49,8,Questionário: Questionário de recuperação do 1º bloco da disciplina,1
7/07/2022 19:47,8,Curso: 16462.1 Mecânica - 2022/1,1
7/07/2022 19:04,27,Arquivo: qs - Bloco 01 Questionário 01 - Soluções,1
7/07/2022 19:04,27,Arquivo: qs - Bloco 01 Questionário 01 - Soluções,1
7/07/2022 19:03,27,Arquivo: qs - Bloco 01 Questionário 01 - Soluções,1
7/07/2022 19:03,27,Arquivo: qs - Bloco 01 Questionário 03 - Soluções,1
7/07/2022 19:03,27,Arquivo: qs - Bloco 01 Questionário 02 - Soluções,1
7/07/2022 19:03,27,Curso: 16462.1 Mecânica - 2022/1,1
7/07/2022 19:02,3,Questionário: Questionário de recuperação do 2º bloco da disciplina,1
7/07/2022 19:02,27,Questionário: qq - Bloco 01 Questionário 02,1
7/07/2022 19:01,27,Questionário: qq - Bloco 01 Questionário 02,1
7/07/2022 19:01,27,Curso: 16462.1 Mecânica - 2022/1,1
7/07/2022 18:37,8,Arquivo: qs - Bloco 02 Questionário 01 - Soluções,1
7/07/2022 18:37,8,Curso: 16462.1 Mecânica - 2022/1,1
7/07/2022 18:37,8,Arquivo: qs - Bloco 02 Questionário 03 - Soluções,1
7/07/2022 18:37,8,Curso: 16462.1 Mecânica - 2022/1,1
7/07/2022 18:37,8,Arquivo: qs - Bloco 02 Questionário 02 - Soluções,1
7/07/2022 18:37,8,Curso: 16462.1 Mecânica - 2022/1,1
7/07/2022 18:25,8,Arquivo: qs - Bloco 02 Questionário 01 - Soluções,1
7/07/2022 18:25,8,Curso: 16462.1 Mecânica - 2022/1,1
7/07/2022 18:24,8,Arquivo: qs - Bloco 02 Questionário 02 - Soluções,1
7/07/2022 18:24,8,Curso: 16462.1 Mecânica - 2022/1,1
7/07/2022 18:17,8,Questionário: Questionário de recuperação do 2º bloco da disciplina,1
7/07/2022 18:17,8,Questionário: Questionário de recuperação do 2º bloco da disciplina,1
7/07/2022 18:17,8,Curso: 16462.1 Mecânica - 2022/1,1
7/07/2022 18:16,8,Arquivo: qs - Bloco 02 Questionário 01 - Soluções,1
7/07/2022 18:16,8,Curso: 16462.1 Mecânica - 2022/1,1
7/07/2022 18:16,8,Questionário: qq - Bloco 02 Questionário 01,1
7/07/2022 18:16,8,Curso: 16462.1 Mecânica - 2022/1,1
7/07/2022 17:46,8,Arquivo: qs - Bloco 01 Questionário 01 - Soluções,1
7/07/2022 17:44,8,Curso: 16462.1 Mecânica - 2022/1,1
7/07/2022 17:43,8,Questionário: Questionário de recuperação do 1º bloco da disciplina,1
7/07/2022 17:42,8,Questionário: Questionário de recuperação do 1º bloco da disciplina,1
7/07/2022 17:41,8,Questionário: Questionário de recuperação do 1º bloco da disciplina,1
7/07/2022 16:22,28,Questionário: Questionário de recuperação do 2º bloco da disciplina,1
7/07/2022 16:14,28,Questionário: Questionário de recuperação do 1º bloco da disciplina,1
7/07/2022 16:14,28,Questionário: Questionário de recuperação do 1º bloco da disciplina,1
7/07/2022 16:14,28,Curso: 16462.1 Mecânica - 2022/1,1
7/07/2022 15:44,28,Questionário: Questionário de recuperação do 4º bloco da disciplina,1
7/07/2022 15:44,28,Questionário: Questionário de recuperação do 4º bloco da disciplina,1
7/07/2022 15:43,28,Questionário: Questionário de recuperação do 1º bloco da disciplina,1
7/07/2022 15:43,28,Questionário: Questionário de recuperação do 1º bloco da disciplina,1
7/07/2022 15:43,28,Curso: 16462.1 Mecânica - 2022/1,1
7/07/2022 13:25,28,Arquivo: qs - Bloco 02 Questionário 04 - Soluções,1
7/07/2022 13:25,28,Arquivo: qs - Bloco 02 Questionário 03 - Soluções,1
7/07/2022 13:24,28,Arquivo: qs - Bloco 02 Questionário 02 - Soluções,1
7/07/2022 13:24,28,Arquivo: qs - Bloco 02 Questionário 01 - Soluções,1
7/07/2022 13:24,28,Curso: 16462.1 Mecânica - 2022/1,1
7/07/2022 13:24,28,Questionário: Questionário de recuperação do 2º bloco da disciplina,1
7/07/2022 13:24,28,Curso: 16462.1 Mecânica - 2022/1,1
7/07/2022 13:22,28,Questionário: Questionário de recuperação do 2º bloco da disciplina,1
7/07/2022 13:22,28,Questionário: Questionário de recuperação do 2º bloco da disciplina,1
7/07/2022 13:21,28,Curso: 16462.1 Mecânica - 2022/1,1
7/07/2022 13:20,28,Questionário: Questionário de recuperação do 1º bloco da disciplina,1
7/07/2022 13:10,28,Arquivo: AG01 - Soluções,1
7/07/2022 13:10,28,Curso: 16462.1 Mecânica - 2022/1,1
7/07/2022 12:26,28,Arquivo: qs - Bloco 01 Questionário 03 - Soluções,1
7/07/2022 12:26,28,Arquivo: qs - Bloco 01 Questionário 02 - Soluções,1
7/07/2022 12:26,28,Arquivo: qs - Bloco 01 Questionário 01 - Soluções,1
7/07/2022 12:26,28,Curso: 16462.1 Mecânica - 2022/1,1
7/07/2022 11:14,28,Questionário: Questionário de recuperação do 1º bloco da disciplina,1
7/07/2022 11:14,28,Questionário: Questionário de recuperação do 1º bloco da disciplina,1
7/07/2022 11:13,28,Curso: 16462.1 Mecânica - 2022/1,1
7/07/2022 10:43,16,Questionário: Questionário de recuperação do 2º bloco da disciplina,1
7/07/2022 10:43,16,Questionário: Questionário de recuperação do 2º bloco da disciplina,1
